,tsne-one,tsne-two,tsne-three,gs_text34
4413,5.147808,-3.4594533,-0.7152263,Other Infectious Diseases
4414,5.152253,-3.462473,-0.68613744,"Injury, Poisoning and External Causes"
4415,5.156459,-3.4674695,-0.65712076,Certain infectious and Parasitic Diseases
4416,5.1603894,-3.4721968,-0.6278307,"Pregnancy, childbirth and the puerperiu"
4417,5.167773,-3.4733396,-0.5987726,Birth asphyxia
4418,5.1725082,-3.4761202,-0.57071203,"Pregnancy, childbirth and the puerperiu"
4419,5.1753006,-3.4755905,-0.54192877,Other Cardiovascular Diseases
4420,5.180182,-3.4796255,-0.5154133,Diseases of Respiratory System
4421,5.186021,-3.480292,-0.4841843,Diseases of the Genitourinary System
4422,5.19095,-3.4805505,-0.4573741,Certain infectious and Parasitic Diseases
4423,5.19373,-3.480671,-0.42614603,Diseases of Respiratory System
4424,5.199729,-3.4791062,-0.39819095,Birth asphyxia
4425,5.201992,-3.4800518,-0.3700269,"Pregnancy, childbirth and the puerperiu"
4426,5.2067547,-3.4777002,-0.34150463,Diseases of Respiratory System
4427,5.2141013,-3.4759593,-0.31271768,Diseases of the Digestive System
4428,5.2169957,-3.4742205,-0.2834242,Diseases of the Genitourinary System
4429,5.224827,-3.469207,-0.25501388,Diseases of Respiratory System
4430,5.226008,-3.4670367,-0.22630295,Diseases of the Digestive System
4431,5.229319,-3.4651828,-0.19817506,Diseases of the circulatory system
4432,5.2338505,-3.4598727,-0.16960625,Diseases of Respiratory System
4433,5.2370048,-3.4574873,-0.14082365,Diseases of the circulatory system
4434,5.241105,-3.4476748,-0.11406707,"Pregnancy, childbirth and the puerperiu"
4435,5.244732,-3.4444828,-0.086510584,Certain infectious and Parasitic Diseases
4436,5.24804,-3.440579,-0.057593644,"Pregnancy, childbirth and the puerperiu"
4437,5.2541094,-3.4316764,-0.029735645,External Causes of Morbidity and Mortality
4438,5.256588,-3.4248998,-0.002646065,"Pregnancy, childbirth and the puerperiu"
4439,5.2631226,-3.4172287,0.024994818,Certain infectious and Parasitic Diseases
4440,5.2632856,-3.4095771,0.05214509,External Causes of Morbidity and Mortality
4441,5.2668643,-3.4006395,0.07949669,"Pregnancy, childbirth and the puerperiu"
4442,5.271,-3.392895,0.10630853,Certain infectious and Parasitic Diseases
4443,5.276069,-3.3836644,0.13257733,Certain infectious and Parasitic Diseases
4444,5.2788844,-3.3725874,0.15905543,Diseases of Respiratory System
4445,5.2820845,-3.363967,0.18636668,Diseases of Respiratory System
4446,5.2867203,-3.3526936,0.21205945,Diseases of the circulatory system
4447,5.288884,-3.3415835,0.23872243,"Endocrine, Nutritional and Metabolic Diseases"
4448,5.2936234,-3.3302288,0.26378885,"Pregnancy, childbirth and the puerperiu"
4449,5.296411,-3.3182142,0.2891445,External Causes of Morbidity and Mortality
4450,5.299742,-3.306967,0.31484345,"Pregnancy, childbirth and the puerperiu"
4451,5.3015,-3.2923114,0.3397464,Diseases of Respiratory System
4452,5.304669,-3.2792368,0.36412156,Other Non-communicable Diseases
4453,5.3084407,-3.2651758,0.3888374,Birth asphyxia
4454,5.3110695,-3.250855,0.41312698,Certain infectious and Parasitic Diseases
4455,5.3143673,-3.2364845,0.4369371,Other Cardiovascular Diseases
4456,5.3173594,-3.2231183,0.46089906,Neoplasms
4457,5.3181787,-3.2050004,0.48552346,External Causes of Morbidity and Mortality
4458,5.320856,-3.1906524,0.50663245,External Causes of Morbidity and Mortality
4459,5.325449,-3.173999,0.5300564,External Causes of Morbidity and Mortality
4460,5.3275003,-3.1566386,0.5521461,Diseases of Respiratory System
4461,5.3310194,-3.1402926,0.5746583,Diseases of the Genitourinary System
4462,5.334514,-3.1225297,0.5968207,Diseases of Respiratory System
4463,5.3361554,-3.1060417,0.61849815,"Pregnancy, childbirth and the puerperiu"
4464,5.3392816,-3.0865142,0.6399376,Diseases of the circulatory system
4465,5.341748,-3.0657668,0.6601178,Certain infectious and Parasitic Diseases
4466,5.3439307,-3.0488472,0.68120474,Diseases of Respiratory System
4467,5.3464427,-3.0292876,0.7001547,"Pregnancy, childbirth and the puerperiu"
4468,5.3485503,-3.0104332,0.7210879,Certain infectious and Parasitic Diseases
4469,5.351404,-2.9892254,0.74050695,Diseases of Respiratory System
4470,5.352291,-2.9707417,0.75986147,Neoplasms
4471,5.3543777,-2.9468863,0.7787974,Other Non-communicable Diseases
4472,5.3559437,-2.9272718,0.7964973,Certain infectious and Parasitic Diseases
4473,5.359752,-2.9061239,0.81527025,Certain infectious and Parasitic Diseases
4474,5.3604527,-2.8817391,0.83294696,External Causes of Morbidity and Mortality
4475,5.362743,-2.8625531,0.85044384,"Pregnancy, childbirth and the puerperiu"
4476,5.3653083,-2.8414793,0.8674977,Diseases of Respiratory System
4477,5.3670855,-2.8170378,0.88333446,Diseases of the Digestive System
4478,5.369309,-2.7948627,0.9005179,"Pregnancy, childbirth and the puerperiu"
4479,5.3701487,-2.771544,0.91604286,Certain infectious and Parasitic Diseases
4480,5.3728476,-2.7495546,0.9314999,Certain infectious and Parasitic Diseases
4481,5.3747034,-2.724644,0.94671226,Diseases of the Digestive System
4482,5.3739376,-2.6992447,0.96143496,Diseases of Respiratory System
4483,5.376706,-2.6752932,0.9757677,Certain infectious and Parasitic Diseases
4484,5.3778,-2.6519835,0.9898203,Diseases of the circulatory system
4485,5.379767,-2.627306,1.0034597,Congenital malformation
4486,5.381007,-2.603591,1.0167371,Diseases of the circulatory system
4487,5.38265,-2.5773602,1.0296311,External Causes of Morbidity and Mortality
4488,5.38412,-2.553507,1.0421754,Other Cardiovascular Diseases
4489,5.3856564,-2.5290618,1.0543635,Certain infectious and Parasitic Diseases
4490,5.3867474,-2.5018232,1.0661097,Other Cardiovascular Diseases
4491,5.3865757,-2.4748347,1.0776408,"Pregnancy, childbirth and the puerperiu"
4492,5.388108,-2.4492729,1.088741,"Pregnancy, childbirth and the puerperiu"
4493,5.3888335,-2.4227777,1.0995706,Other Cardiovascular Diseases
4494,5.391045,-2.396258,1.1099142,Neoplasms
4495,5.3934855,-2.366393,1.1191691,"Endocrine, Nutritional and Metabolic Diseases"
4496,5.3932095,-2.34454,1.1292214,External Causes of Morbidity and Mortality
4497,5.3938274,-2.3169978,1.13908,External Causes of Morbidity and Mortality
4498,5.3956313,-2.2879987,1.1477726,Neoplasms
4499,5.397399,-2.2617898,1.1559165,Certain infectious and Parasitic Diseases
4500,5.39733,-2.2389772,1.1643465,"Injury, Poisoning and External Causes"
4501,5.400446,-2.2081506,1.1726189,Diseases of Respiratory System
4502,5.3992987,-2.181368,1.1800168,Diseases of Respiratory System
4503,5.3998427,-2.1534483,1.1871485,Diseases of the circulatory system
4504,5.399396,-2.1228578,1.1946949,Certain infectious and Parasitic Diseases
4505,5.4009466,-2.0981538,1.2013125,Other Cardiovascular Diseases
4506,5.4017735,-2.0702326,1.2073784,Diseases of the circulatory system
4507,5.40192,-2.0421255,1.2130759,Certain infectious and Parasitic Diseases
4508,5.4042807,-2.0137553,1.2195356,Diseases of Respiratory System
4509,5.4070272,-1.9848737,1.2249347,Certain infectious and Parasitic Diseases
4510,5.4027205,-1.9586513,1.2301909,External Causes of Morbidity and Mortality
4511,5.408177,-1.9306448,1.2350944,Diseases of the Digestive System
4512,5.4069705,-1.9015553,1.2393566,Diseases of Respiratory System
4513,5.409552,-1.873717,1.244548,Diseases of the Genitourinary System
4514,5.409605,-1.8440049,1.2484113,Birth asphyxia
4515,5.4085417,-1.8169168,1.2520074,"Pregnancy, childbirth and the puerperiu"
4516,5.410576,-1.7886703,1.2559565,"Pregnancy, childbirth and the puerperiu"
4517,5.41072,-1.7607763,1.2584149,Diseases of the Genitourinary System
4518,5.409957,-1.73156,1.2619015,Diseases of Respiratory System
4519,5.4120317,-1.7028788,1.2652931,External Causes of Morbidity and Mortality
4520,5.411821,-1.6731598,1.2681316,"Pregnancy, childbirth and the puerperiu"
4521,5.414279,-1.6459129,1.2711323,External Causes of Morbidity and Mortality
4522,5.4136825,-1.6148567,1.2731817,Hemorrhagic fever
4523,5.414598,-1.588017,1.275743,Certain infectious and Parasitic Diseases
4524,5.4153986,-1.558489,1.2769873,Other Non-communicable Diseases
4525,5.420615,-1.5317167,1.2801734,Certain infectious and Parasitic Diseases
4526,5.4212365,-1.5012339,1.2813841,Other Infectious Diseases
4527,5.4199424,-1.472978,1.2833923,Birth asphyxia
4528,5.4194746,-1.446328,1.2837116,External Causes of Morbidity and Mortality
4529,5.419658,-1.4151782,1.2852066,Neoplasms
4530,5.4211135,-1.3874749,1.2863308,Diseases of the Nervous System
4531,5.4234548,-1.3582549,1.2870135,"Injury, Poisoning and External Causes"
4532,5.426106,-1.329859,1.2884731,External Causes of Morbidity and Mortality
4533,5.4261336,-1.3010226,1.2900264,Diseases of Respiratory System
4534,5.427188,-1.273213,1.2884331,Other Cardiovascular Diseases
4535,5.4291143,-1.2429284,1.2916161,Certain infectious and Parasitic Diseases
4536,5.4328146,-1.2154174,1.2915927,Other Cardiovascular Diseases
4537,5.431555,-1.1869851,1.2911115,"Pregnancy, childbirth and the puerperiu"
4538,5.4319673,-1.157587,1.2926071,Congenital malformation
4539,5.433861,-1.1274499,1.2925096,Other Defined Causes of Child Deaths
4540,5.4344077,-1.1000749,1.2916322,Diseases of the Digestive System
4541,5.4376354,-1.0710639,1.2921742,Birth asphyxia
4542,5.437617,-1.0437012,1.293515,Diseases of Respiratory System
4543,5.440607,-1.013596,1.2947918,Other Infectious Diseases
4544,5.4394403,-0.9859687,1.29186,Diseases of the Digestive System
4545,5.443107,-0.9574935,1.293814,Diseases of the Digestive System
4546,5.448509,-0.928538,1.2943097,Diseases of Respiratory System
4547,5.449849,-0.89953023,1.2914491,External Causes of Morbidity and Mortality
4548,5.452208,-0.8715553,1.2903761,Certain infectious and Parasitic Diseases
4549,5.4468627,-0.8426387,1.2930661,Certain infectious and Parasitic Diseases
4550,5.4561768,-0.81526154,1.2910154,Other Cardiovascular Diseases
4551,5.456049,-0.7848747,1.288345,"Injury, Poisoning and External Causes"
4552,5.4597573,-0.7577792,1.2889452,Other Infectious Diseases
4553,5.461756,-0.72919333,1.2898202,Other Cardiovascular Diseases
4554,5.4665,-0.6994114,1.2921127,Diseases of the circulatory system
4555,5.46883,-0.67228216,1.2894855,Diseases of the circulatory system
4556,5.471758,-0.6432169,1.2880045,Birth asphyxia
4557,5.473887,-0.61557424,1.2872752,Other Non-communicable Diseases
4558,5.479684,-0.5873578,1.2862535,External Causes of Morbidity and Mortality
4559,5.4833813,-0.55926,1.2890878,"Pregnancy, childbirth and the puerperiu"
4560,5.484543,-0.53009593,1.2870964,External Causes of Morbidity and Mortality
4561,5.487448,-0.5005871,1.288987,Diseases of the circulatory system
4562,5.493081,-0.47327876,1.2867924,External Causes of Morbidity and Mortality
4563,5.493949,-0.44555944,1.2867602,Diseases of Respiratory System
4564,5.498327,-0.41662887,1.2852145,Other Infectious Diseases
4565,5.502206,-0.39063263,1.2866911,Certain infectious and Parasitic Diseases
4566,5.507532,-0.36001375,1.286591,"Pregnancy, childbirth and the puerperiu"
4567,5.512558,-0.3332964,1.2884766,"Pregnancy, childbirth and the puerperiu"
4568,5.516412,-0.30528986,1.2863938,Neoplasms
4569,5.520771,-0.27572727,1.2860163,Other Non-communicable Diseases
4570,5.5301356,-0.24766085,1.2872369,Other Cardiovascular Diseases
4571,5.5296726,-0.220572,1.2844828,Diseases of the circulatory system
4572,5.537496,-0.19150287,1.2874197,Diseases of the Genitourinary System
4573,5.541723,-0.1638828,1.286459,Diseases of Respiratory System
4574,5.547717,-0.13740136,1.2888882,Certain infectious and Parasitic Diseases
4575,5.552821,-0.10798479,1.2867064,Diseases of the Genitourinary System
4576,5.5570955,-0.08050989,1.2872303,Diseases of the circulatory system
4577,5.567187,-0.05201304,1.2884983,Other Non-communicable Diseases
4578,5.5722322,-0.025094088,1.285916,Certain infectious and Parasitic Diseases
4579,5.577322,0.0031961112,1.2889528,Other Defined Causes of Child Deaths
4580,5.583185,0.032295585,1.2897457,Diseases of Respiratory System
4581,5.588182,0.059248306,1.2910938,External Causes of Morbidity and Mortality
4582,5.596407,0.08697517,1.2895784,Diseases of the circulatory system
4583,5.6038136,0.11356823,1.2925689,Diseases of the Digestive System
4584,5.6118255,0.14217025,1.2919408,Diseases of the Digestive System
4585,5.615814,0.16982782,1.2937344,External Causes of Morbidity and Mortality
4586,5.6222887,0.1974772,1.2964039,Certain infectious and Parasitic Diseases
4587,5.6300745,0.2253327,1.2946149,"Endocrine, Nutritional and Metabolic Diseases"
4588,5.638684,0.25268865,1.2958387,Diseases of Respiratory System
4589,5.6458116,0.28034014,1.2982754,Other Non-communicable Diseases
4590,5.652976,0.3083042,1.2975913,Certain infectious and Parasitic Diseases
4591,5.6615276,0.33717263,1.2972888,Birth asphyxia
4592,5.673159,0.36307228,1.3004842,Certain infectious and Parasitic Diseases
4593,5.67782,0.38996673,1.3011037,Other Cardiovascular Diseases
4594,5.687742,0.4177199,1.2981799,Diseases of Respiratory System
4595,5.6963954,0.4459059,1.3018011,Diseases of the circulatory system
4596,5.70204,0.47254613,1.3051851,"Pregnancy, childbirth and the puerperiu"
4597,5.712346,0.5001427,1.3048073,Neoplasms
4598,5.723039,0.52826864,1.3058087,External Causes of Morbidity and Mortality
4599,5.729806,0.55400413,1.3089801,"Injury, Poisoning and External Causes"
4600,5.739466,0.58240634,1.310969,External Causes of Morbidity and Mortality
4601,5.7494674,0.609234,1.3084022,External Causes of Morbidity and Mortality
4602,5.7595844,0.6368982,1.3104192,External Causes of Morbidity and Mortality
4603,5.7683625,0.6648743,1.3151269,Other Cardiovascular Diseases
4604,5.779868,0.69231415,1.3139273,Certain infectious and Parasitic Diseases
4605,5.7874312,0.71863616,1.3131793,Certain infectious and Parasitic Diseases
4606,5.796021,0.7460958,1.3150334,Other Non-communicable Diseases
4607,5.806958,0.7745102,1.3146791,Diseases of Respiratory System
4608,5.816437,0.80442464,1.3170859,Diseases of the circulatory system
4609,5.836873,0.82544065,1.3181591,Diseases of the circulatory system
4610,5.8420815,0.85533166,1.3184203,Diseases of the Genitourinary System
4611,5.8528895,0.882032,1.3207829,Diseases of the circulatory system
4612,5.8608694,0.9090174,1.3229729,Birth asphyxia
4613,5.8715415,0.9371097,1.3226105,"Endocrine, Nutritional and Metabolic Diseases"
4614,5.884415,0.9652186,1.3234847,Other Non-communicable Diseases
4615,5.8863397,0.99306625,1.324285,Other Non-communicable Diseases
4616,5.9043326,1.0182941,1.3246524,Diseases of Respiratory System
4617,5.9167337,1.0464046,1.3259999,External Causes of Morbidity and Mortality
4618,5.9279933,1.0733562,1.3244795,Certain infectious and Parasitic Diseases
4619,5.939351,1.0995204,1.3271512,Diseases of Respiratory System
4620,5.9445515,1.1283469,1.3258656,Diseases of Respiratory System
4621,5.9588704,1.1556329,1.3272574,Certain infectious and Parasitic Diseases
4622,5.9730315,1.1821762,1.3288921,Diseases of Respiratory System
4623,5.984018,1.2082211,1.3290522,Diseases of Respiratory System
4624,5.9929476,1.2378359,1.3285705,Other Non-communicable Diseases
4625,6.007559,1.2651869,1.327192,"Injury, Poisoning and External Causes"
4626,6.0179358,1.2913675,1.3269355,Certain infectious and Parasitic Diseases
4627,6.033521,1.3173727,1.3280157,External Causes of Morbidity and Mortality
4628,6.0446157,1.3457279,1.3268669,External Causes of Morbidity and Mortality
4629,6.0580554,1.3725766,1.3269598,Certain infectious and Parasitic Diseases
4630,6.056647,1.4001682,1.3254868,Diseases of the circulatory system
4631,6.0822625,1.4272846,1.3248007,Diseases of the circulatory system
4632,6.091392,1.4545773,1.3215895,Certain infectious and Parasitic Diseases
4633,6.1040673,1.4817349,1.322206,Other Cardiovascular Diseases
4634,6.112904,1.508833,1.3196507,Certain infectious and Parasitic Diseases
4635,6.127156,1.5364809,1.317184,Other Non-communicable Diseases
4636,6.1425724,1.5625297,1.31695,Diseases of the circulatory system
4637,6.149968,1.5899925,1.3139311,Diseases of the circulatory system
4638,6.1649833,1.6165746,1.3109231,External Causes of Morbidity and Mortality
4639,6.1761446,1.6428813,1.3086754,Certain infectious and Parasitic Diseases
4640,6.1910396,1.6709836,1.3036541,"Pregnancy, childbirth and the puerperiu"
4641,6.2017837,1.6970583,1.3019911,Certain infectious and Parasitic Diseases
4642,6.2155724,1.7238381,1.2979014,"Endocrine, Nutritional and Metabolic Diseases"
4643,6.227853,1.7508442,1.2934847,Other Cardiovascular Diseases
4644,6.2455773,1.776954,1.289873,Neoplasms
4645,6.2467756,1.8042135,1.2850466,Other Infectious Diseases
4646,6.263969,1.8298391,1.2806951,"Endocrine, Nutritional and Metabolic Diseases"
4647,6.2795587,1.8560579,1.2757155,Other Non-communicable Diseases
4648,6.290452,1.8825318,1.2690778,Diseases of the Digestive System
4649,6.3030834,1.9087368,1.2637494,Diseases of the Digestive System
4650,6.3197856,1.9336822,1.2573434,Diseases of Respiratory System
4651,6.3250713,1.9600743,1.2507448,Diseases of the circulatory system
4652,6.3449144,1.9855493,1.2432946,Diseases of the Nervous System
4653,6.3507867,2.0111263,1.2369416,Other Non-communicable Diseases
4654,6.3642106,2.0375683,1.2288213,Diseases of the Genitourinary System
4655,6.378332,2.062232,1.2207242,Diseases of Respiratory System
4656,6.392304,2.087078,1.2125928,"Pregnancy, childbirth and the puerperiu"
4657,6.4056654,2.1119397,1.203511,Diseases of the circulatory system
4658,6.4156375,2.136071,1.1938484,External Causes of Morbidity and Mortality
4659,6.430563,2.160754,1.1852951,"Injury, Poisoning and External Causes"
4660,6.444273,2.1847928,1.1744288,"Pregnancy, childbirth and the puerperiu"
4661,6.450669,2.208983,1.1642598,"Pregnancy, childbirth and the puerperiu"
4662,6.468791,2.2326198,1.1534784,Diseases of Respiratory System
4663,6.479677,2.2557082,1.1419948,Diseases of the circulatory system
4664,6.494154,2.2789278,1.1303113,Diseases of Respiratory System
4665,6.505304,2.3019056,1.11801,Other Non-communicable Diseases
4666,6.520686,2.324266,1.1056147,Diseases of Respiratory System
4667,6.530434,2.3467731,1.0928909,Certain infectious and Parasitic Diseases
4668,6.545309,2.3686583,1.0794766,Congenital malformation
4669,6.5570283,2.390636,1.0655596,Other Defined Causes of Child Deaths
4670,6.570834,2.4116156,1.0514845,"Endocrine, Nutritional and Metabolic Diseases"
4671,6.58013,2.4324832,1.0368955,"Pregnancy, childbirth and the puerperiu"
4672,6.5936027,2.4530363,1.0216074,Other Infectious Diseases
4673,6.608894,2.473146,1.0062753,Certain infectious and Parasitic Diseases
4674,6.62067,2.4928007,0.9903709,"Pregnancy, childbirth and the puerperiu"
4675,6.632682,2.5122724,0.9740638,Other Cardiovascular Diseases
4676,6.644478,2.5312285,0.95705,"Pregnancy, childbirth and the puerperiu"
4677,6.657478,2.5495708,0.9399333,Diseases of the circulatory system
4678,6.6694503,2.5677345,0.92228323,Neoplasms
4679,6.683342,2.5851357,0.90430677,Other Non-communicable Diseases
4680,6.6938357,2.6024995,0.88595384,Diseases of the circulatory system
4681,6.699715,2.6193564,0.86714756,Neoplasms
4682,6.718757,2.6353536,0.8478779,Diseases of the circulatory system
4683,6.728149,2.6512537,0.8282555,Certain infectious and Parasitic Diseases
4684,6.742947,2.6664212,0.8082388,"Endocrine, Nutritional and Metabolic Diseases"
4685,6.7578874,2.681135,0.78790814,External Causes of Morbidity and Mortality
4686,6.7614,2.6946924,0.76716757,External Causes of Morbidity and Mortality
4687,6.7744937,2.7088356,0.7460604,"Pregnancy, childbirth and the puerperiu"
4688,6.7892966,2.721897,0.72468245,Diseases of the Digestive System
4689,6.801135,2.7342732,0.7028693,Other Infectious Diseases
4690,6.8149076,2.7462673,0.68069625,Diseases of the circulatory system
4691,6.82408,2.7576792,0.6583878,Other Cardiovascular Diseases
4692,6.8351984,2.768528,0.6357894,Diseases of the circulatory system
4693,6.8464146,2.7786942,0.61273044,"Injury, Poisoning and External Causes"
4694,6.856092,2.7881303,0.58937275,Diseases of the Genitourinary System
4695,6.8678513,2.797157,0.56584305,Other Non-communicable Diseases
4696,6.8774576,2.8055196,0.5420824,"Pregnancy, childbirth and the puerperiu"
4697,6.8892803,2.8134847,0.517599,Diseases of the circulatory system
4698,6.896533,2.820687,0.49330345,Diseases of the circulatory system
4699,6.9094367,2.8273308,0.46871236,External Causes of Morbidity and Mortality
4700,6.920781,2.8334272,0.4437551,Congenital malformation
4701,6.9312863,2.838957,0.4187721,Other Infectious Diseases
4702,6.942287,2.8437207,0.39416045,Diseases of Respiratory System
4703,6.9514,2.847892,0.36836973,Diseases of the Digestive System
4704,6.9609146,2.8513632,0.34275973,Certain infectious and Parasitic Diseases
4705,6.972103,2.8543043,0.31651926,External Causes of Morbidity and Mortality
4706,6.9811277,2.8565733,0.29223317,"Pregnancy, childbirth and the puerperiu"
4707,6.988071,2.8581457,0.26534697,Certain infectious and Parasitic Diseases
4708,7.001489,2.8591793,0.23908147,External Causes of Morbidity and Mortality
4709,7.008622,2.859658,0.21311927,External Causes of Morbidity and Mortality
4710,7.0179176,2.8593516,0.18675742,Diseases of the circulatory system
4711,7.027222,2.8586965,0.16026959,External Causes of Morbidity and Mortality
4712,7.034624,2.8574693,0.13413204,External Causes of Morbidity and Mortality
4713,7.043018,2.8556366,0.107989125,Other Non-communicable Diseases
4714,7.051438,2.8525367,0.08167541,"Endocrine, Nutritional and Metabolic Diseases"
4715,7.0611787,2.8494003,0.053610403,"Pregnancy, childbirth and the puerperiu"
4716,7.0677047,2.8454077,0.029314965,Diseases of the circulatory system
4717,7.076808,2.8413613,0.0021021343,Diseases of the Genitourinary System
4718,7.084363,2.8360798,-0.024439903,Other Infectious Diseases
4719,7.0934978,2.830575,-0.05077659,Certain infectious and Parasitic Diseases
4720,7.0978494,2.8244505,-0.077425525,Other Infectious Diseases
4721,7.1055775,2.8173234,-0.10404274,Diseases of the Digestive System
4722,7.109699,2.8102942,-0.13049005,"Endocrine, Nutritional and Metabolic Diseases"
4723,7.1182866,2.8021142,-0.15618289,Diseases of the circulatory system
4724,7.1257887,2.7942224,-0.18294823,External Causes of Morbidity and Mortality
4725,7.132544,2.7847505,-0.20841777,Diseases of the circulatory system
4726,7.139274,2.7756262,-0.233467,Diseases of the circulatory system
4727,7.1407423,2.7666183,-0.26018146,Diseases of the circulatory system
4728,7.150533,2.754942,-0.2863696,"Pregnancy, childbirth and the puerperiu"
4729,7.154639,2.7435462,-0.31154206,Diseases of Respiratory System
4730,7.160426,2.7323346,-0.33716965,"Injury, Poisoning and External Causes"
4731,7.164025,2.719236,-0.3621426,"Pregnancy, childbirth and the puerperiu"
4732,7.1664014,2.707638,-0.38772526,"Injury, Poisoning and External Causes"
4733,7.1746626,2.6949778,-0.41199303,"Pregnancy, childbirth and the puerperiu"
4734,7.1802087,2.6821408,-0.43774268,Other Infectious Diseases
4735,7.1823945,2.667272,-0.46162012,"Injury, Poisoning and External Causes"
4736,7.186194,2.6528509,-0.4858481,External Causes of Morbidity and Mortality
4737,7.193069,2.6389356,-0.5101862,Birth asphyxia
4738,7.1946216,2.6229632,-0.53384924,"Pregnancy, childbirth and the puerperiu"
4739,7.197096,2.6068165,-0.5591122,External Causes of Morbidity and Mortality
4740,7.200543,2.591185,-0.58177406,"Pregnancy, childbirth and the puerperiu"
4741,7.2016997,2.5752342,-0.60517514,Birth asphyxia
4742,7.2052293,2.5581737,-0.628381,Diseases of Respiratory System
4743,7.208167,2.5398934,-0.6512607,"Pregnancy, childbirth and the puerperiu"
4744,7.214289,2.5218537,-0.6732363,Other Cardiovascular Diseases
4745,7.2154245,2.5049062,-0.6971338,Other Cardiovascular Diseases
4746,7.2172422,2.486963,-0.71853274,Certain infectious and Parasitic Diseases
4747,7.219657,2.46627,-0.7414457,Other Non-communicable Diseases
4748,7.223736,2.4488792,-0.76279426,Diseases of Respiratory System
4749,7.2231045,2.4297976,-0.7839151,Other Non-communicable Diseases
4750,7.225846,2.4101074,-0.80567527,Diseases of Respiratory System
4751,7.220098,2.3888633,-0.8279175,"Pregnancy, childbirth and the puerperiu"
4752,7.2295413,2.3691287,-0.8445055,Other Infectious Diseases
4753,7.230789,2.349022,-0.86821735,Other Defined Causes of Child Deaths
4754,7.2321744,2.3281903,-0.8879222,Other Cardiovascular Diseases
4755,7.2329082,2.306012,-0.9083634,"Pregnancy, childbirth and the puerperiu"
4756,7.230572,2.2861342,-0.92782116,Diseases of Respiratory System
4757,7.234573,2.2643843,-0.948416,Neoplasms
4758,7.2306614,2.2427046,-0.9665701,Other Cardiovascular Diseases
4759,7.233421,2.2199254,-0.98588175,"Pregnancy, childbirth and the puerperiu"
4760,7.2337747,2.1972215,-1.0030044,Diseases of Respiratory System
4761,7.2313447,2.1754792,-1.0248141,"Pregnancy, childbirth and the puerperiu"
4762,7.2334743,2.1514378,-1.0412866,Neoplasms
4763,7.229499,2.130513,-1.0589586,External Causes of Morbidity and Mortality
4764,7.229569,2.106472,-1.076452,Diseases of Respiratory System
4765,7.228675,2.0839236,-1.0958604,"Pregnancy, childbirth and the puerperiu"
4766,7.227129,2.05992,-1.1108508,Diseases of Respiratory System
4767,7.231098,2.0348537,-1.1282257,Diseases of Respiratory System
4768,7.2260523,2.0123205,-1.1451123,Birth asphyxia
4769,7.2277274,1.9863412,-1.1620734,External Causes of Morbidity and Mortality
4770,7.226309,1.9625902,-1.1791346,Diseases of the Nervous System
4771,7.227586,1.9394926,-1.1901782,Diseases of Respiratory System
4772,7.2206836,1.9140433,-1.21037,Diseases of the circulatory system
4773,7.219275,1.8890679,-1.2253989,"Endocrine, Nutritional and Metabolic Diseases"
4774,7.217275,1.8653069,-1.2415494,Hemorrhagic fever
4775,7.2171903,1.8394197,-1.252909,Diseases of the circulatory system
4776,7.2188582,1.8153626,-1.2709569,Diseases of Respiratory System
4777,7.214071,1.7883122,-1.2847528,Certain infectious and Parasitic Diseases
4778,7.212152,1.7642012,-1.2958249,Certain infectious and Parasitic Diseases
4779,7.21209,1.7386085,-1.3115846,Neoplasms
4780,7.2063694,1.7117573,-1.3302969,Congenital malformation
4781,7.206137,1.6868088,-1.3428094,"Pregnancy, childbirth and the puerperiu"
4782,7.201307,1.6610262,-1.355202,External Causes of Morbidity and Mortality
4783,7.2007227,1.634365,-1.3673155,Other Defined Causes of Child Deaths
4784,7.202251,1.6081493,-1.3828608,"Pregnancy, childbirth and the puerperiu"
4785,7.1996207,1.5834165,-1.3972114,"Injury, Poisoning and External Causes"
4786,7.203859,1.5552318,-1.409529,"Pregnancy, childbirth and the puerperiu"
4787,7.1918526,1.5294029,-1.420457,Neoplasms
4788,7.192647,1.5011603,-1.4311764,"Endocrine, Nutritional and Metabolic Diseases"
4789,7.1863723,1.4754882,-1.4424716,Neoplasms
4790,7.183448,1.4525186,-1.4566454,"Endocrine, Nutritional and Metabolic Diseases"
4791,7.1856365,1.4244354,-1.467911,Diseases of Respiratory System
4792,7.180021,1.396563,-1.4831339,"Pregnancy, childbirth and the puerperiu"
4793,7.176954,1.3707687,-1.4908694,Certain infectious and Parasitic Diseases
4794,7.172404,1.3434749,-1.5033877,"Pregnancy, childbirth and the puerperiu"
4795,7.1779733,1.315978,-1.5131105,Neoplasms
4796,7.1677,1.28779,-1.5269265,Other Cardiovascular Diseases
4797,7.170436,1.2583843,-1.5337064,Diseases of the Genitourinary System
4798,7.167244,1.2347766,-1.5457894,Diseases of the Genitourinary System
4799,7.16252,1.2073373,-1.5556748,Diseases of the circulatory system
4800,7.1666713,1.1799887,-1.563186,Other Non-communicable Diseases
4801,7.1563826,1.1516412,-1.5772307,Diseases of Respiratory System
4802,7.1562834,1.1245388,-1.5864644,Birth asphyxia
4803,7.1544323,1.0965642,-1.5933847,Neoplasms
4804,7.153454,1.0694622,-1.6055752,Diseases of the Genitourinary System
